,Sentence: #,Word,POS,tag,-,Predict
81964,Sentence: 23777,the,DT,O,,DT
81965,Sentence: 23777,two-thirds,NNS,O,,NNS
81966,Sentence: 23777,majority,NN,O,,NN
81967,Sentence: 23777,needed,VBN,O,,VBN
81968,Sentence: 23777,.,.,O,,.
81969,Sentence: 23778,Nevis,NNP,B-per,,NNP
81970,Sentence: 23778,continues,VBZ,O,,VBZ
81971,Sentence: 23778,in,IN,O,,IN
81972,Sentence: 23778,its,PRP$,O,,PRP$
81973,Sentence: 23778,efforts,NNS,O,,NNS
81974,Sentence: 23778,to,TO,O,,TO
81975,Sentence: 23778,separate,VB,O,,JJ
81976,Sentence: 23778,from,IN,O,,IN
81977,Sentence: 23778,Saint,NNP,B-per,,NNP
81978,Sentence: 23778,Kitts,NNP,I-per,,NNP
81979,Sentence: 23778,.,.,O,,.
81980,Sentence: 23779,Guinea,NNP,B-gpe,,NNP
81981,Sentence: 23779,has,VBZ,O,,VBZ
81982,Sentence: 23779,had,VBN,O,,VBN
81983,Sentence: 23779,a,DT,O,,DT
81984,Sentence: 23779,history,NN,O,,NN
81985,Sentence: 23779,of,IN,O,,IN
81986,Sentence: 23779,authoritarian,JJ,O,,JJ
81987,Sentence: 23779,rule,NN,O,,NN
81988,Sentence: 23779,since,IN,O,,IN
81989,Sentence: 23779,gaining,VBG,O,,VBG
81990,Sentence: 23779,its,PRP$,O,,PRP$
81991,Sentence: 23779,independence,NN,O,,NN
81992,Sentence: 23779,from,IN,O,,IN
81993,Sentence: 23779,France,NNP,B-geo,,NNP
81994,Sentence: 23779,in,IN,O,,IN
81995,Sentence: 23779,1958,CD,B-tim,,CD
81996,Sentence: 23779,.,.,O,,.
81997,Sentence: 23780,Lansana,NNP,B-per,,DT
81998,Sentence: 23780,CONTE,NNP,I-per,,NNP
81999,Sentence: 23780,came,VBD,O,,VBD
82000,Sentence: 23780,to,TO,O,,TO
82001,Sentence: 23780,power,NN,O,,NN
82002,Sentence: 23780,in,IN,O,,IN
82003,Sentence: 23780,1984,CD,B-tim,,CD
82004,Sentence: 23780,when,WRB,O,,WRB
82005,Sentence: 23780,the,DT,O,,DT
82006,Sentence: 23780,military,NN,O,,NN
82007,Sentence: 23780,seized,VBD,O,,VBD
82008,Sentence: 23780,the,DT,O,,DT
82009,Sentence: 23780,government,NN,O,,NN
82010,Sentence: 23780,after,IN,O,,IN
82011,Sentence: 23780,the,DT,O,,DT
82012,Sentence: 23780,death,NN,O,,NN
82013,Sentence: 23780,of,IN,O,,IN
82014,Sentence: 23780,the,DT,O,,DT
82015,Sentence: 23780,first,JJ,O,,JJ
82016,Sentence: 23780,president,NN,O,,NN
82017,Sentence: 23780,",",",",O,,","
82018,Sentence: 23780,Sekou,NNP,B-org,,NNP
82019,Sentence: 23780,TOURE,NNP,I-org,,NNP
82020,Sentence: 23780,.,.,O,,.
82021,Sentence: 23781,Guinea,NNP,B-org,,PRP
82022,Sentence: 23781,did,VBD,O,,VBD
82023,Sentence: 23781,not,RB,O,,RB
82024,Sentence: 23781,hold,VB,O,,VB
82025,Sentence: 23781,democratic,JJ,O,,JJ
82026,Sentence: 23781,elections,NNS,O,,NNS
82027,Sentence: 23781,until,IN,O,,IN
82028,Sentence: 23781,1993,CD,B-tim,,CD
82029,Sentence: 23781,when,WRB,O,,WRB
82030,Sentence: 23781,Gen.,NNP,B-per,,NNP
82031,Sentence: 23781,CONTE,NNP,I-per,,NNP
82032,Sentence: 23781,(,LRB,O,,LRB
82033,Sentence: 23781,head,NN,O,,NN
82034,Sentence: 23781,of,IN,O,,IN
82035,Sentence: 23781,the,DT,O,,DT
82036,Sentence: 23781,military,JJ,O,,JJ
82037,Sentence: 23781,government,NN,O,,NN
82038,Sentence: 23781,),RRB,O,,RRB
82039,Sentence: 23781,was,VBD,O,,VBD
82040,Sentence: 23781,elected,VBN,O,,VBN
82041,Sentence: 23781,president,NN,O,,NN
82042,Sentence: 23781,of,IN,O,,IN
82043,Sentence: 23781,the,DT,O,,DT
82044,Sentence: 23781,civilian,JJ,O,,JJ
82045,Sentence: 23781,government,NN,O,,NN
82046,Sentence: 23781,.,.,O,,.
82047,Sentence: 23782,He,PRP,O,,PRP
82048,Sentence: 23782,was,VBD,O,,VBD
82049,Sentence: 23782,reelected,VBN,O,,VBN
82050,Sentence: 23782,in,IN,O,,IN
82051,Sentence: 23782,1998,CD,B-tim,,CD
82052,Sentence: 23782,and,CC,O,,CC
82053,Sentence: 23782,again,RB,O,,RB
82054,Sentence: 23782,in,IN,O,,IN
82055,Sentence: 23782,2003,CD,B-tim,,CD
82056,Sentence: 23782,",",",",O,,","
82057,Sentence: 23782,though,IN,O,,IN
82058,Sentence: 23782,all,PDT,O,,DT
82059,Sentence: 23782,the,DT,O,,DT
82060,Sentence: 23782,polls,NNS,O,,NNS
82061,Sentence: 23782,were,VBD,O,,VBD
82062,Sentence: 23782,marred,VBN,O,,VBN
82063,Sentence: 23782,by,IN,O,,IN
82064,Sentence: 23782,irregularities,NNS,O,,NNS
82065,Sentence: 23782,.,.,O,,.
82066,Sentence: 23783,History,NN,O,,NNP
82067,Sentence: 23783,repeated,VBD,O,,VBD
82068,Sentence: 23783,itself,PRP,O,,PRP
82069,Sentence: 23783,in,IN,O,,IN
82070,Sentence: 23783,December,NNP,B-tim,,NNP
82071,Sentence: 23783,2008,CD,I-tim,,CD
82072,Sentence: 23783,when,WRB,O,,WRB
82073,Sentence: 23783,following,VBG,O,,VBG
82074,Sentence: 23783,President,NNP,B-per,,NNP
82075,Sentence: 23783,CONTE,NNP,I-per,,NNP
82076,Sentence: 23783,'s,POS,O,,POS
82077,Sentence: 23783,death,NN,O,,NN
82078,Sentence: 23783,",",",",O,,","
82079,Sentence: 23783,Capt.,NNP,B-per,,NNP
82080,Sentence: 23783,Moussa,NNP,I-per,,NNP
82081,Sentence: 23783,Dadis,NNP,I-per,,NNP
82082,Sentence: 23783,CAMARA,NNP,I-per,,NNP
82083,Sentence: 23783,led,VBD,O,,VBD
82084,Sentence: 23783,a,DT,O,,DT
82085,Sentence: 23783,military,JJ,O,,JJ
82086,Sentence: 23783,coup,NN,O,,NN
82087,Sentence: 23783,",",",",O,,","
82088,Sentence: 23783,seizing,VBG,O,,VBG
82089,Sentence: 23783,power,NN,O,,NN
82090,Sentence: 23783,and,CC,O,,CC
82091,Sentence: 23783,suspending,VBG,O,,VBG
82092,Sentence: 23783,the,DT,O,,DT
82093,Sentence: 23783,constitution,NN,O,,NN
82094,Sentence: 23783,.,.,O,,.
82095,Sentence: 23784,His,PRP$,O,,DT
82096,Sentence: 23784,unwillingness,NN,O,,NNP
82097,Sentence: 23784,to,TO,O,,TO
82098,Sentence: 23784,yield,VB,O,,VB
82099,Sentence: 23784,to,IN,O,,TO
82100,Sentence: 23784,domestic,JJ,O,,JJ
82101,Sentence: 23784,and,CC,O,,CC
82102,Sentence: 23784,international,JJ,O,,JJ
82103,Sentence: 23784,pressure,NN,O,,NN
82104,Sentence: 23784,to,TO,O,,TO
82105,Sentence: 23784,step,VB,O,,VB
82106,Sentence: 23784,down,RB,O,,RP
82107,Sentence: 23784,led,VBD,O,,VBN
82108,Sentence: 23784,to,IN,O,,TO
82109,Sentence: 23784,heightened,JJ,O,,VB
82110,Sentence: 23784,political,JJ,O,,JJ
82111,Sentence: 23784,tensions,NNS,O,,NNS
82112,Sentence: 23784,that,WDT,O,,IN
82113,Sentence: 23784,culminated,VBD,O,,NNP
82114,Sentence: 23784,in,IN,O,,IN
82115,Sentence: 23784,September,NNP,B-tim,,NNP
82116,Sentence: 23784,2009,CD,I-tim,,CD
82117,Sentence: 23784,when,WRB,O,,WRB
82118,Sentence: 23784,presidential,JJ,O,,JJ
82119,Sentence: 23784,guards,NNS,O,,NNS
82120,Sentence: 23784,opened,VBD,O,,VBD
82121,Sentence: 23784,fire,NN,O,,NN
82122,Sentence: 23784,on,IN,O,,IN
82123,Sentence: 23784,an,DT,O,,DT
82124,Sentence: 23784,opposition,NN,O,,NN
82125,Sentence: 23784,rally,NN,O,,NN
82126,Sentence: 23784,killing,VBG,O,,VBG
82127,Sentence: 23784,more,JJR,O,,JJR
82128,Sentence: 23784,than,IN,O,,IN
82129,Sentence: 23784,150,CD,O,,CD
82130,Sentence: 23784,people,NNS,O,,NNS
82131,Sentence: 23784,",",",",O,,","
82132,Sentence: 23784,and,CC,O,,CC
82133,Sentence: 23784,in,IN,O,,IN
82134,Sentence: 23784,early,JJ,O,,JJ
82135,Sentence: 23784,December,NNP,B-tim,,NNP
82136,Sentence: 23784,2009,CD,I-tim,,CD
82137,Sentence: 23784,when,WRB,O,,WRB
82138,Sentence: 23784,CAMARA,NNP,B-per,,NNP
82139,Sentence: 23784,was,VBD,O,,VBD
82140,Sentence: 23784,wounded,VBN,O,,VBN
82141,Sentence: 23784,in,IN,O,,IN
82142,Sentence: 23784,an,DT,O,,DT
82143,Sentence: 23784,assassination,NN,O,,NN
82144,Sentence: 23784,attempt,NN,O,,NN
82145,Sentence: 23784,and,CC,O,,CC
82146,Sentence: 23784,evacuated,VBN,O,,VBN
82147,Sentence: 23784,to,TO,O,,TO
82148,Sentence: 23784,Morocco,NNP,B-geo,,NNP
82149,Sentence: 23784,and,CC,O,,CC
82150,Sentence: 23784,subsequently,RB,O,,RB
82151,Sentence: 23784,to,TO,O,,TO
82152,Sentence: 23784,Burkina,NNP,B-geo,,NNP
82153,Sentence: 23784,Faso,NNP,I-geo,,NNP
82154,Sentence: 23784,.,.,O,,.
82155,Sentence: 23785,A,DT,O,,DT
82156,Sentence: 23785,transitional,JJ,O,,JJ
82157,Sentence: 23785,government,NN,O,,NN
82158,Sentence: 23785,led,VBN,O,,VBD
82159,Sentence: 23785,by,IN,O,,IN
82160,Sentence: 23785,General,NNP,B-per,,NNP
82161,Sentence: 23785,Sekouba,NNP,I-per,,NNP
82162,Sentence: 23785,KONATE,NNP,I-per,,NNP
82163,Sentence: 23785,held,VBD,O,,VBD
82164,Sentence: 23785,democratic,JJ,O,,JJ
82165,Sentence: 23785,elections,NNS,O,,NNS
82166,Sentence: 23785,in,IN,O,,IN
82167,Sentence: 23785,2010,CD,B-tim,,CD
82168,Sentence: 23785,and,CC,O,,CC
82169,Sentence: 23785,Alpha,NNP,B-per,,NNP
82170,Sentence: 23785,CONDE,NNP,I-per,,NNP
82171,Sentence: 23785,was,VBD,O,,VBD
82172,Sentence: 23785,elected,VBN,O,,VBN
82173,Sentence: 23785,president,NN,O,,NN
82174,Sentence: 23785,in,IN,O,,IN
82175,Sentence: 23785,the,DT,O,,DT
82176,Sentence: 23785,country,NN,O,,NN
82177,Sentence: 23785,'s,POS,O,,POS
82178,Sentence: 23785,first,JJ,O,,JJ
82179,Sentence: 23785,free,JJ,O,,JJ
82180,Sentence: 23785,and,CC,O,,CC
82181,Sentence: 23785,fair,JJ,O,,JJ
82182,Sentence: 23785,elections,NNS,O,,NNS
82183,Sentence: 23785,since,IN,O,,IN
82184,Sentence: 23785,independence,NN,O,,NN
82185,Sentence: 23785,.,.,O,,.
82186,Sentence: 23786,As,IN,O,,IN
82187,Sentence: 23786,an,DT,O,,DT
82188,Sentence: 23786,affluent,NN,O,,JJ
82189,Sentence: 23786,",",",",O,,","
82190,Sentence: 23786,high-tech,JJ,O,,JJ
82191,Sentence: 23786,industrial,JJ,O,,JJ
82192,Sentence: 23786,society,NN,O,,NN
82193,Sentence: 23786,in,IN,O,,IN
82194,Sentence: 23786,the,DT,O,,DT
82195,Sentence: 23786,trillion-dollar,JJ,O,,JJ
82196,Sentence: 23786,class,NN,O,,NN
82197,Sentence: 23786,",",",",O,,","
82198,Sentence: 23786,Canada,NNP,B-org,,NNP
82199,Sentence: 23786,resembles,VBZ,O,,NNP
82200,Sentence: 23786,the,DT,O,,DT
82201,Sentence: 23786,US,NNP,B-org,,NNP
82202,Sentence: 23786,in,IN,O,,IN
82203,Sentence: 23786,its,PRP$,O,,PRP$
82204,Sentence: 23786,market-oriented,JJ,O,,JJ
82205,Sentence: 23786,economic,JJ,O,,JJ
82206,Sentence: 23786,system,NN,O,,NN
82207,Sentence: 23786,",",",",O,,","
82208,Sentence: 23786,pattern,NN,O,,VBN
82209,Sentence: 23786,of,IN,O,,IN
82210,Sentence: 23786,production,NN,O,,NN
82211,Sentence: 23786,",",",",O,,","
82212,Sentence: 23786,and,CC,O,,CC
82213,Sentence: 23786,affluent,JJ,O,,JJ
82214,Sentence: 23786,living,NN,O,,NN
82215,Sentence: 23786,standards,NNS,O,,NNS
82216,Sentence: 23786,.,.,O,,.
82217,Sentence: 23787,Since,IN,O,,IN
82218,Sentence: 23787,World,NNP,B-eve,,NNP
82219,Sentence: 23787,War,NNP,I-eve,,NNP
82220,Sentence: 23787,II,NNP,I-eve,,NNP
82221,Sentence: 23787,",",",",O,,","
82222,Sentence: 23787,the,DT,O,,DT
82223,Sentence: 23787,impressive,JJ,O,,JJ
82224,Sentence: 23787,growth,NN,O,,NN
82225,Sentence: 23787,of,IN,O,,IN
82226,Sentence: 23787,the,DT,O,,DT
82227,Sentence: 23787,manufacturing,NN,O,,NN
82228,Sentence: 23787,",",",",O,,","
82229,Sentence: 23787,mining,NN,O,,NN
82230,Sentence: 23787,",",",",O,,","
82231,Sentence: 23787,and,CC,O,,CC
82232,Sentence: 23787,service,NN,O,,NN
82233,Sentence: 23787,sectors,NNS,O,,NNS
82234,Sentence: 23787,has,VBZ,O,,VBZ
82235,Sentence: 23787,transformed,VBN,O,,VBN
82236,Sentence: 23787,the,DT,O,,DT
82237,Sentence: 23787,nation,NN,O,,NN
82238,Sentence: 23787,from,IN,O,,IN
82239,Sentence: 23787,a,DT,O,,DT
82240,Sentence: 23787,largely,RB,O,,RB
82241,Sentence: 23787,rural,JJ,O,,JJ
82242,Sentence: 23787,economy,NN,O,,NN
82243,Sentence: 23787,into,IN,O,,IN
82244,Sentence: 23787,one,CD,O,,CD
82245,Sentence: 23787,primarily,RB,O,,RB
82246,Sentence: 23787,industrial,JJ,O,,JJ
82247,Sentence: 23787,and,CC,O,,CC
82248,Sentence: 23787,urban,JJ,O,,JJ
82249,Sentence: 23787,.,.,O,,.
82250,Sentence: 23788,The,DT,O,,DT
82251,Sentence: 23788,1989,CD,B-tim,,CD
82252,Sentence: 23788,US-Canada,NNP,I-tim,,NNP
82253,Sentence: 23788,Free,NNP,O,,NNP
82254,Sentence: 23788,Trade,NNP,O,,NNP
82255,Sentence: 23788,Agreement,NNP,O,,NNP
82256,Sentence: 23788,(,LRB,O,,LRB
82257,Sentence: 23788,FTA,NNP,O,,NNP
82258,Sentence: 23788,),RRB,O,,RRB
82259,Sentence: 23788,and,CC,O,,CC
82260,Sentence: 23788,the,DT,O,,DT
82261,Sentence: 23788,1994,CD,B-tim,,CD
82262,Sentence: 23788,North,NNP,O,,NNP
82263,Sentence: 23788,American,NNP,O,,NNP
82264,Sentence: 23788,Free,NNP,O,,NNP
82265,Sentence: 23788,Trade,NNP,O,,NNP
82266,Sentence: 23788,Agreement,NNP,O,,NNP
82267,Sentence: 23788,(,LRB,O,,LRB
82268,Sentence: 23788,NAFTA,NNP,O,,NNP
82269,Sentence: 23788,),RRB,O,,RRB
82270,Sentence: 23788,(,LRB,O,,LRB
82271,Sentence: 23788,which,WDT,O,,WDT
82272,Sentence: 23788,includes,VBZ,O,,VBZ
82273,Sentence: 23788,Mexico,NNP,B-org,,NNP
82274,Sentence: 23788,),RRB,O,,RRB
82275,Sentence: 23788,touched,VBD,O,,VBD
82276,Sentence: 23788,off,RP,O,,RP
82277,Sentence: 23788,a,DT,O,,DT
82278,Sentence: 23788,dramatic,JJ,O,,JJ
82279,Sentence: 23788,increase,NN,O,,NN
82280,Sentence: 23788,in,IN,O,,IN
82281,Sentence: 23788,trade,NN,O,,NN
82282,Sentence: 23788,and,CC,O,,CC
82283,Sentence: 23788,economic,JJ,O,,JJ
82284,Sentence: 23788,integration,NN,O,,NN
82285,Sentence: 23788,with,IN,O,,IN
82286,Sentence: 23788,the,DT,O,,DT
82287,Sentence: 23788,US,NNP,B-geo,,NNP
82288,Sentence: 23788,",",",",O,,","
82289,Sentence: 23788,its,PRP$,O,,PRP$
82290,Sentence: 23788,principal,JJ,O,,JJ
82291,Sentence: 23788,trading,NN,O,,NN
82292,Sentence: 23788,partner,NN,O,,NN
82293,Sentence: 23788,.,.,O,,.
82294,Sentence: 23789,Canada,NNP,B-org,,NNP
82295,Sentence: 23789,enjoys,VBZ,O,,VBZ
82296,Sentence: 23789,a,DT,O,,DT
82297,Sentence: 23789,substantial,JJ,O,,JJ
82298,Sentence: 23789,trade,NN,O,,NN
82299,Sentence: 23789,surplus,NN,O,,NN
82300,Sentence: 23789,with,IN,O,,IN
82301,Sentence: 23789,the,DT,O,,DT
82302,Sentence: 23789,US,NNP,B-geo,,NNP
82303,Sentence: 23789,",",",",O,,","
82304,Sentence: 23789,which,WDT,O,,WDT
82305,Sentence: 23789,absorbs,VBZ,O,,NNP
82306,Sentence: 23789,about,IN,O,,IN
82307,Sentence: 23789,three-fourths,NNS,O,,CD
82308,Sentence: 23789,of,IN,O,,IN
82309,Sentence: 23789,Canadian,JJ,B-gpe,,NNP
82310,Sentence: 23789,exports,NNS,O,,NNS
82311,Sentence: 23789,each,DT,B-tim,,DT
82312,Sentence: 23789,year,NN,O,,NN
82313,Sentence: 23789,.,.,O,,.
82314,Sentence: 23790,Canada,NNP,B-org,,NNP
82315,Sentence: 23790,is,VBZ,O,,VBZ
82316,Sentence: 23790,the,DT,O,,DT
82317,Sentence: 23790,US,NNP,B-geo,,NNP
82318,Sentence: 23790,'s,POS,O,,POS
82319,Sentence: 23790,largest,JJS,O,,JJS
82320,Sentence: 23790,foreign,JJ,O,,JJ
82321,Sentence: 23790,supplier,NN,O,,NN
82322,Sentence: 23790,of,IN,O,,IN
82323,Sentence: 23790,energy,NN,O,,NN
82324,Sentence: 23790,",",",",O,,","
82325,Sentence: 23790,including,VBG,O,,VBG
82326,Sentence: 23790,oil,NN,O,,NN
82327,Sentence: 23790,",",",",O,,","
82328,Sentence: 23790,gas,NN,O,,NN
82329,Sentence: 23790,",",",",O,,","
82330,Sentence: 23790,uranium,NN,O,,NN
82331,Sentence: 23790,",",",",O,,","
82332,Sentence: 23790,and,CC,O,,CC
82333,Sentence: 23790,electric,JJ,O,,JJ
82334,Sentence: 23790,power,NN,O,,NN
82335,Sentence: 23790,.,.,O,,.
82336,Sentence: 23791,Given,VBN,O,,IN
82337,Sentence: 23791,its,PRP$,O,,PRP$
82338,Sentence: 23791,great,JJ,O,,JJ
82339,Sentence: 23791,natural,JJ,O,,JJ
82340,Sentence: 23791,resources,NNS,O,,NNS
82341,Sentence: 23791,",",",",O,,","
82342,Sentence: 23791,skilled,VBD,O,,JJ
82343,Sentence: 23791,labor,NN,O,,NN
82344,Sentence: 23791,force,NN,O,,NN
82345,Sentence: 23791,",",",",O,,","
82346,Sentence: 23791,and,CC,O,,CC
82347,Sentence: 23791,modern,JJ,O,,JJ
82348,Sentence: 23791,capital,NN,O,,NN
82349,Sentence: 23791,plant,NN,O,,NN
82350,Sentence: 23791,",",",",O,,","
82351,Sentence: 23791,Canada,NNP,B-org,,NNP
82352,Sentence: 23791,enjoyed,VBD,O,,VBD
82353,Sentence: 23791,solid,JJ,O,,JJ
82354,Sentence: 23791,economic,JJ,O,,JJ
82355,Sentence: 23791,growth,NN,O,,NN
82356,Sentence: 23791,from,IN,O,,IN
82357,Sentence: 23791,1993,CD,B-tim,,CD
82358,Sentence: 23791,through,IN,I-tim,,IN
82359,Sentence: 23791,2007,CD,I-tim,,CD
82360,Sentence: 23791,.,.,O,,.
82361,Sentence: 23792,Buffeted,VBN,O,,NNS
82362,Sentence: 23792,by,IN,O,,IN
82363,Sentence: 23792,the,DT,O,,DT
82364,Sentence: 23792,global,JJ,O,,JJ
82365,Sentence: 23792,economic,JJ,O,,JJ
82366,Sentence: 23792,crisis,NN,O,,NN
82367,Sentence: 23792,",",",",O,,","
82368,Sentence: 23792,the,DT,O,,DT
82369,Sentence: 23792,economy,NN,O,,NN
82370,Sentence: 23792,dropped,VBD,O,,VBD
82371,Sentence: 23792,into,IN,O,,IN
82372,Sentence: 23792,a,DT,O,,DT
82373,Sentence: 23792,sharp,JJ,O,,JJ
82374,Sentence: 23792,recession,NN,O,,NN
82375,Sentence: 23792,in,IN,O,,IN
82376,Sentence: 23792,the,DT,O,,DT
82377,Sentence: 23792,final,JJ,O,,JJ
82378,Sentence: 23792,months,NNS,O,,NNS
82379,Sentence: 23792,of,IN,O,,IN
82380,Sentence: 23792,2008,CD,B-tim,,CD
82381,Sentence: 23792,",",",",O,,","
82382,Sentence: 23792,and,CC,O,,CC
82383,Sentence: 23792,Ottawa,NNP,B-geo,,NNP
82384,Sentence: 23792,posted,VBD,O,,VBD
82385,Sentence: 23792,its,PRP$,O,,PRP$
82386,Sentence: 23792,first,JJ,O,,JJ
82387,Sentence: 23792,fiscal,JJ,B-tim,,JJ
82388,Sentence: 23792,deficit,NN,I-tim,,NN
82389,Sentence: 23792,in,IN,I-tim,,IN
82390,Sentence: 23792,2009,CD,I-tim,,CD
82391,Sentence: 23792,after,IN,O,,IN
82392,Sentence: 23792,12,CD,B-tim,,CD
82393,Sentence: 23792,years,NNS,O,,NNS
82394,Sentence: 23792,of,IN,B-tim,,IN
82395,Sentence: 23792,surplus,NN,I-tim,,NN
82396,Sentence: 23792,.,.,O,,.
82397,Sentence: 23793,Canada,NNP,B-geo,,NNP
82398,Sentence: 23793,'s,POS,O,,POS
82399,Sentence: 23793,major,JJ,O,,JJ
82400,Sentence: 23793,banks,NNS,O,,NNS
82401,Sentence: 23793,",",",",O,,","
82402,Sentence: 23793,however,RB,O,,RB
82403,Sentence: 23793,",",",",O,,","
82404,Sentence: 23793,emerged,VBD,O,,VBD
82405,Sentence: 23793,from,IN,O,,IN
82406,Sentence: 23793,the,DT,O,,DT
82407,Sentence: 23793,financial,JJ,O,,JJ
82408,Sentence: 23793,crisis,NN,O,,NN
82409,Sentence: 23793,of,IN,O,,IN
82410,Sentence: 23793,2008,CD,B-tim,,CD
82411,Sentence: 23793,-,:,I-tim,,:
82412,Sentence: 23793,9,CD,I-tim,,CD
82413,Sentence: 23793,among,IN,O,,IN
82414,Sentence: 23793,the,DT,O,,DT
82415,Sentence: 23793,strongest,JJS,O,,JJS
82416,Sentence: 23793,in,IN,O,,IN
82417,Sentence: 23793,the,DT,O,,DT
82418,Sentence: 23793,world,NN,O,,NN
82419,Sentence: 23793,",",",",O,,","
82420,Sentence: 23793,owing,VBG,O,,VBG
82421,Sentence: 23793,to,TO,O,,TO
82422,Sentence: 23793,the,DT,O,,DT
82423,Sentence: 23793,financial,JJ,O,,JJ
82424,Sentence: 23793,sector,NN,O,,NN
82425,Sentence: 23793,'s,POS,O,,POS
82426,Sentence: 23793,tradition,NN,O,,NN
82427,Sentence: 23793,of,IN,O,,IN
82428,Sentence: 23793,conservative,JJ,O,,JJ
82429,Sentence: 23793,lending,NN,O,,NN
82430,Sentence: 23793,practices,NNS,O,,NNS
82431,Sentence: 23793,and,CC,O,,CC
82432,Sentence: 23793,strong,JJ,O,,JJ
82433,Sentence: 23793,capitalization,NN,O,,NNP
82434,Sentence: 23793,.,.,O,,.
82435,Sentence: 23794,During,IN,B-tim,,IN
82436,Sentence: 23794,2010,CD,I-tim,,CD
82437,Sentence: 23794,",",",",O,,","
82438,Sentence: 23794,Canada,NNP,B-org,,NNP
82439,Sentence: 23794,'s,POS,O,,POS
82440,Sentence: 23794,economy,NN,O,,NN
82441,Sentence: 23794,grew,VBD,O,,VBD
82442,Sentence: 23794,only,RB,O,,RB
82443,Sentence: 23794,3,CD,O,,CD
82444,Sentence: 23794,%,NN,O,,NN
82445,Sentence: 23794,",",",",O,,","
82446,Sentence: 23794,due,JJ,O,,JJ
82447,Sentence: 23794,to,TO,O,,TO
82448,Sentence: 23794,decreased,VBN,O,,VB
82449,Sentence: 23794,global,JJ,O,,JJ
82450,Sentence: 23794,demand,NN,O,,NN
82451,Sentence: 23794,and,CC,O,,CC
82452,Sentence: 23794,a,DT,O,,DT
82453,Sentence: 23794,highly,RB,O,,RB
82454,Sentence: 23794,valued,VBN,O,,VBN
82455,Sentence: 23794,Canadian,JJ,B-gpe,,NNP
82456,Sentence: 23794,dollar,NN,O,,NN
82457,Sentence: 23794,.,.,O,,.
82458,Sentence: 23795,A,DT,O,,DT
82459,Sentence: 23795,CONVENTION,NN,O,,NNP
82460,Sentence: 23795,of,IN,O,,IN
82461,Sentence: 23795,female,JJ,O,,JJ
82462,Sentence: 23795,writers,NNS,O,,NNS
82463,Sentence: 23795,",",",",O,,","
82464,Sentence: 23795,which,WDT,O,,WDT
82465,Sentence: 23795,for,IN,O,,IN
82466,Sentence: 23795,two,CD,O,,CD
82467,Sentence: 23795,days,NNS,O,,NNS
82468,Sentence: 23795,had,VBD,O,,VBD
82469,Sentence: 23795,been,VBN,O,,VBN
82470,Sentence: 23795,stuffing,VBG,O,,NNP
82471,Sentence: 23795,Woman,NN,O,,NNP
82472,Sentence: 23795,'s,POS,O,,POS
82473,Sentence: 23795,couch,NN,O,,NN
82474,Sentence: 23795,with,IN,O,,IN
82475,Sentence: 23795,goose-quills,NNS,O,,NNP
82476,Sentence: 23795,and,CC,O,,CC
82477,Sentence: 23795,hailing,VBG,O,,VBG
82478,Sentence: 23795,the,DT,O,,DT
82479,Sentence: 23795,down,RB,O,,RP
82480,Sentence: 23795,of,IN,O,,IN
82481,Sentence: 23795,a,DT,O,,DT
82482,Sentence: 23795,new,JJ,O,,JJ
82483,Sentence: 23795,era,NN,O,,NN
82484,Sentence: 23795,",",",",O,,","
82485,Sentence: 23795,adjourned,VBN,O,,VBN
82486,Sentence: 23795,with,IN,O,,IN
82487,Sentence: 23795,unabated,JJ,O,,JJ
82488,Sentence: 23795,enthusiasm,NN,O,,NNP
82489,Sentence: 23795,",",",",O,,","
82490,Sentence: 23795,shouting,VBG,O,,VBG
82491,Sentence: 23795,",",",",O,,","
82492,Sentence: 23795,"""",``,O,,``
82493,Sentence: 23795,Place,NNP,O,,JJ
82494,Sentence: 23795,aux,NN,O,,NNP
82495,Sentence: 23795,dames,VBZ,O,,NNP
82496,Sentence: 23795,!,.,O,,.
82497,Sentence: 23795,"""",``,O,,``
82498,Sentence: 23796,And,CC,O,,DT
82499,Sentence: 23796,Echo,NNP,O,,NNP
82500,Sentence: 23796,wearily,RB,O,,NNP
82501,Sentence: 23796,replied,VBD,O,,VBD
82502,Sentence: 23796,",",",",O,,","
82503,Sentence: 23796,"""",``,O,,``
82504,Sentence: 23796,Oh,UH,O,,NNP
82505,Sentence: 23796,",",",",O,,","
82506,Sentence: 23796,damn,RB,O,,CD
82507,Sentence: 23796,.,.,O,,.
82508,Sentence: 23796,"""",``,O,,``
82509,Sentence: 23797,Two,CD,O,,JJ
82510,Sentence: 23797,lawyers,NNS,O,,NNS
82511,Sentence: 23797,are,VBP,O,,VBP
82512,Sentence: 23797,in,IN,O,,IN
82513,Sentence: 23797,a,DT,O,,DT
82514,Sentence: 23797,bank,NN,O,,NN
82515,Sentence: 23797,",",",",O,,","
82516,Sentence: 23797,when,WRB,O,,WRB
82517,Sentence: 23797,armed,JJ,O,,JJ
82518,Sentence: 23797,robbers,NNS,O,,NNP
82519,Sentence: 23797,suddenly,RB,O,,RB
82520,Sentence: 23797,burst,VBP,O,,VBD
82521,Sentence: 23797,in,IN,O,,IN
82522,Sentence: 23797,.,.,O,,.
82523,Sentence: 23798,While,IN,O,,IN
82524,Sentence: 23798,several,NN,O,,NN
82525,Sentence: 23798,of,IN,O,,IN
82526,Sentence: 23798,the,DT,O,,DT
