,Sen,word,pos,tag,predict
16180,Sentence: 34723,crossing,VBG,O,IN
16181,Sentence: 34723,the,DT,O,DT
16182,Sentence: 34723,border,NN,O,NN
16183,Sentence: 34723,into,IN,O,IN
16184,Sentence: 34723,Iraq,NNP,B-geo,NNP
16185,Sentence: 34723,.,.,O,.
16186,Sentence: 34724,Police,NNS,O,NNS
16187,Sentence: 34724,said,VBD,O,VBD
16188,Sentence: 34724,Abdullah,NNP,B-per,NNP
16189,Sentence: 34724,Saleh,NNP,I-per,NNP
16190,Sentence: 34724,al-Harbi,NNP,I-per,NNP
16191,Sentence: 34724,is,VBZ,O,VBZ
16192,Sentence: 34724,one,CD,O,CD
16193,Sentence: 34724,of,IN,O,IN
16194,Sentence: 34724,a,DT,O,DT
16195,Sentence: 34724,group,NN,O,NN
16196,Sentence: 34724,of,IN,O,IN
16197,Sentence: 34724,militants,NNS,O,NNS
16198,Sentence: 34724,that,WDT,O,WDT
16199,Sentence: 34724,attacked,VBD,O,VBD
16200,Sentence: 34724,a,DT,O,DT
16201,Sentence: 34724,Saudi,JJ,O,JJ
16202,Sentence: 34724,oil,NN,O,NN
16203,Sentence: 34724,facility,NN,O,IN
16204,Sentence: 34724,last,JJ,O,JJ
16205,Sentence: 34724,week,NN,O,NN
16206,Sentence: 34724,.,.,O,.
16207,Sentence: 34725,They,PRP,O,PRP
16208,Sentence: 34725,say,VBP,O,VBP
16209,Sentence: 34725,al-Harbi,NNP,B-per,VBN
16210,Sentence: 34725,claimed,VBD,O,VBN
16211,Sentence: 34725,to,TO,O,TO
16212,Sentence: 34725,be,VB,O,VB
16213,Sentence: 34725,on,IN,O,IN
16214,Sentence: 34725,his,PRP$,O,PRP$
16215,Sentence: 34725,way,NN,O,NN
16216,Sentence: 34725,to,TO,O,TO
16217,Sentence: 34725,the,DT,O,DT
16218,Sentence: 34725,northern,JJ,O,JJ
16219,Sentence: 34725,Iraqi,JJ,B-gpe,JJ
16220,Sentence: 34725,city,NN,O,NN
16221,Sentence: 34725,of,IN,O,IN
16222,Sentence: 34725,Mosul,NNP,B-geo,NNP
16223,Sentence: 34725,",",",",O,","
16224,Sentence: 34725,where,WRB,O,WRB
16225,Sentence: 34725,he,PRP,O,PRP
16226,Sentence: 34725,was,VBD,O,VBD
16227,Sentence: 34725,to,TO,O,TO
16228,Sentence: 34725,meet,VB,O,VB
16229,Sentence: 34725,al-Qaida,NNP,B-org,NNP
16230,Sentence: 34725,contacts,NNS,O,NNP
16231,Sentence: 34725,.,.,O,.
16232,Sentence: 34726,Iraqi,JJ,B-gpe,JJ
16233,Sentence: 34726,authorities,NNS,O,NNS
16234,Sentence: 34726,say,VBP,O,VBP
16235,Sentence: 34726,al-Harbi,NNP,B-per,PRP
16236,Sentence: 34726,will,MD,O,MD
16237,Sentence: 34726,be,VB,O,VB
16238,Sentence: 34726,taken,VBN,O,VBN
16239,Sentence: 34726,to,IN,O,TO
16240,Sentence: 34726,Baghdad,NNP,B-geo,NNP
16241,Sentence: 34726,for,IN,O,IN
16242,Sentence: 34726,interrogation,NN,O,NN
16243,Sentence: 34726,.,.,O,.
16244,Sentence: 34727,However,RB,O,RB
16245,Sentence: 34727,",",",",O,","
16246,Sentence: 34727,Saudi,NNP,O,JJ
16247,Sentence: 34727,officials,NNS,O,NNS
16248,Sentence: 34727,have,VBP,O,VBP
16249,Sentence: 34727,said,VBN,O,VBN
16250,Sentence: 34727,the,DT,O,DT
16251,Sentence: 34727,kingdom,NN,O,NN
16252,Sentence: 34727,has,VBZ,O,VBZ
16253,Sentence: 34727,no,DT,O,DT
16254,Sentence: 34727,information,NN,O,NN
16255,Sentence: 34727,about,IN,O,IN
16256,Sentence: 34727,al-Harbi,NNP,O,DT
16257,Sentence: 34727,being,VBG,O,VBG
16258,Sentence: 34727,a,DT,O,DT
16259,Sentence: 34727,wanted,JJ,O,JJ
16260,Sentence: 34727,militant,NN,O,NN
16261,Sentence: 34727,.,.,O,.
16262,Sentence: 34728,The,DT,O,DT
16263,Sentence: 34728,arrest,NN,O,NN
16264,Sentence: 34728,comes,VBZ,O,VBZ
16265,Sentence: 34728,days,NNS,O,NNS
16266,Sentence: 34728,after,IN,O,IN
16267,Sentence: 34728,Saudi,NNP,O,JJ
16268,Sentence: 34728,officials,NNS,O,NNS
16269,Sentence: 34728,reported,VBD,O,VBD
16270,Sentence: 34728,killing,VBG,O,VBG
16271,Sentence: 34728,the,DT,O,DT
16272,Sentence: 34728,leader,NN,O,NN
16273,Sentence: 34728,of,IN,O,IN
16274,Sentence: 34728,al-Qaida,NNP,B-org,NNP
16275,Sentence: 34728,forces,NNS,O,NNS
16276,Sentence: 34728,operating,VBG,O,VBD
16277,Sentence: 34728,in,IN,O,IN
16278,Sentence: 34728,the,DT,O,DT
16279,Sentence: 34728,kingdom,NN,O,NN
16280,Sentence: 34728,in,IN,O,IN
16281,Sentence: 34728,a,DT,O,DT
16282,Sentence: 34728,firefight,NN,O,NN
16283,Sentence: 34728,.,.,O,.
16284,Sentence: 34729,Al-Qaida,NNP,B-org,NNP
16285,Sentence: 34729,'s,POS,O,POS
16286,Sentence: 34729,Saudi,JJ,O,JJ
16287,Sentence: 34729,branch,NN,O,NN
16288,Sentence: 34729,has,VBZ,O,VBZ
16289,Sentence: 34729,claimed,VBN,O,VBN
16290,Sentence: 34729,responsibility,NN,O,NN
16291,Sentence: 34729,for,IN,O,IN
16292,Sentence: 34729,last,JJ,O,JJ
16293,Sentence: 34729,week,NN,O,NN
16294,Sentence: 34729,'s,POS,O,POS
16295,Sentence: 34729,failed,JJ,O,JJ
16296,Sentence: 34729,attack,NN,O,NN
16297,Sentence: 34729,on,IN,O,IN
16298,Sentence: 34729,the,DT,O,DT
16299,Sentence: 34729,oil,NN,O,NN
16300,Sentence: 34729,facility,NN,O,NN
16301,Sentence: 34729,and,CC,O,CC
16302,Sentence: 34729,has,VBZ,O,VBZ
16303,Sentence: 34729,vowed,VBN,O,VBN
16304,Sentence: 34729,to,TO,O,TO
16305,Sentence: 34729,hit,VB,O,VB
16306,Sentence: 34729,other,JJ,O,JJ
16307,Sentence: 34729,Saudi,JJ,O,JJ
16308,Sentence: 34729,oil,NN,O,NN
16309,Sentence: 34729,installations,NNS,O,NNS
16310,Sentence: 34729,.,.,O,.
16311,Sentence: 34730,Experts,NNS,O,NNS
16312,Sentence: 34730,and,CC,O,CC
16313,Sentence: 34730,policy,NN,O,NN
16314,Sentence: 34730,makers,NNS,O,NN
16315,Sentence: 34730,from,IN,O,IN
16316,Sentence: 34730,around,IN,O,IN
16317,Sentence: 34730,the,DT,O,DT
16318,Sentence: 34730,world,NN,O,NN
16319,Sentence: 34730,have,VBP,O,VBP
16320,Sentence: 34730,gathered,VBN,O,VBN
16321,Sentence: 34730,in,IN,O,IN
16322,Sentence: 34730,Cameroon,NNP,B-geo,NNP
16323,Sentence: 34730,to,TO,O,TO
16324,Sentence: 34730,discuss,VB,O,VB
16325,Sentence: 34730,new,JJ,O,JJ
16326,Sentence: 34730,ways,NNS,O,NNS
16327,Sentence: 34730,to,TO,O,TO
16328,Sentence: 34730,battle,VB,O,VB
16329,Sentence: 34730,malaria,NN,O,NN
16330,Sentence: 34730,",",",",O,","
16331,Sentence: 34730,which,WDT,O,WDT
16332,Sentence: 34730,remains,VBZ,O,VBZ
16333,Sentence: 34730,one,CD,O,CD
16334,Sentence: 34730,of,IN,O,IN
16335,Sentence: 34730,Africa,NNP,B-geo,NNP
16336,Sentence: 34730,'s,POS,O,POS
16337,Sentence: 34730,main,JJ,O,JJ
16338,Sentence: 34730,killers,NNS,O,NN
16339,Sentence: 34730,.,.,O,.
16340,Sentence: 34731,About,IN,O,IN
16341,Sentence: 34731,"1,500",CD,O,CD
16342,Sentence: 34731,doctors,NNS,O,NNS
16343,Sentence: 34731,",",",",O,","
16344,Sentence: 34731,scientists,NNS,O,NNS
16345,Sentence: 34731,and,CC,O,CC
16346,Sentence: 34731,health,NN,O,NN
16347,Sentence: 34731,workers,NNS,O,NNS
16348,Sentence: 34731,are,VBP,O,VBP
16349,Sentence: 34731,expected,VBN,O,VBN
16350,Sentence: 34731,to,TO,O,TO
16351,Sentence: 34731,attend,VB,O,VB
16352,Sentence: 34731,the,DT,O,DT
16353,Sentence: 34731,week-long,JJ,B-tim,NN
16354,Sentence: 34731,Pan-Africa,NN,I-tim,IN
16355,Sentence: 34731,malaria,NN,O,DT
16356,Sentence: 34731,conference,NN,O,NN
16357,Sentence: 34731,in,IN,O,IN
16358,Sentence: 34731,Cameroon,NNP,B-geo,NNP
16359,Sentence: 34731,'s,POS,O,POS
16360,Sentence: 34731,capital,NN,O,NN
16361,Sentence: 34731,",",",",O,","
16362,Sentence: 34731,Yaounde,NNP,B-org,NNP
16363,Sentence: 34731,.,.,O,.
16364,Sentence: 34732,The,DT,O,DT
16365,Sentence: 34732,event,NN,O,NN
16366,Sentence: 34732,was,VBD,O,VBD
16367,Sentence: 34732,organized,VBN,O,VBN
16368,Sentence: 34732,by,IN,O,IN
16369,Sentence: 34732,the,DT,O,DT
16370,Sentence: 34732,Multilateral,NNP,B-org,JJ
16371,Sentence: 34732,Initiative,NNP,I-org,NN
16372,Sentence: 34732,on,IN,O,IN
16373,Sentence: 34732,Malaria,NNP,B-geo,NNP
16374,Sentence: 34732,",",",",O,","
16375,Sentence: 34732,a,DT,O,DT
16376,Sentence: 34732,global,JJ,O,JJ
16377,Sentence: 34732,alliance,NN,O,NN
16378,Sentence: 34732,of,IN,O,IN
16379,Sentence: 34732,organizations,NNS,O,NNS
16380,Sentence: 34732,.,.,O,.
16381,Sentence: 34733,Topics,NNS,O,VBN
16382,Sentence: 34733,to,TO,O,TO
16383,Sentence: 34733,be,VB,O,VB
16384,Sentence: 34733,covered,VBN,O,NNS
16385,Sentence: 34733,include,VBP,O,VBP
16386,Sentence: 34733,new,JJ,O,JJ
16387,Sentence: 34733,drug,NN,O,NN
16388,Sentence: 34733,treatment,NN,O,NN
16389,Sentence: 34733,methods,NNS,O,NN
16390,Sentence: 34733,",",",",O,","
16391,Sentence: 34733,prevention,NN,O,NNP
16392,Sentence: 34733,techniques,NNS,O,NNP
16393,Sentence: 34733,",",",",O,","
16394,Sentence: 34733,and,CC,O,CC
16395,Sentence: 34733,the,DT,O,DT
16396,Sentence: 34733,development,NN,O,NN
16397,Sentence: 34733,of,IN,O,IN
16398,Sentence: 34733,a,DT,O,DT
16399,Sentence: 34733,malaria,NN,O,JJ
16400,Sentence: 34733,vaccine,NN,O,NN
16401,Sentence: 34733,.,.,O,.
16402,Sentence: 34734,The,DT,O,DT
16403,Sentence: 34734,deputy,NN,O,NN
16404,Sentence: 34734,director,NN,O,NN
16405,Sentence: 34734,of,IN,O,IN
16406,Sentence: 34734,the,DT,O,DT
16407,Sentence: 34734,London-based,JJ,O,JJ
16408,Sentence: 34734,Gates,NNP,B-org,NNP
16409,Sentence: 34734,Malaria,NNP,I-org,NNP
16410,Sentence: 34734,Partnership,NNP,I-org,NNP
16411,Sentence: 34734,",",",",O,","
16412,Sentence: 34734,created,VBN,O,VBD
16413,Sentence: 34734,four,CD,B-tim,CD
16414,Sentence: 34734,years,NNS,O,NNS
16415,Sentence: 34734,ago,RB,O,RB
16416,Sentence: 34734,by,IN,O,IN
16417,Sentence: 34734,U.S.,NNP,B-geo,NNP
16418,Sentence: 34734,computer,NN,O,NNP
16419,Sentence: 34734,magnate,NN,O,NNP
16420,Sentence: 34734,Bill,NNP,B-per,NNP
16421,Sentence: 34734,Gates,NNP,I-per,NNP
16422,Sentence: 34734,",",",",O,","
16423,Sentence: 34734,says,VBZ,O,VBZ
16424,Sentence: 34734,the,DT,O,DT
16425,Sentence: 34734,foundation,NN,O,NN
16426,Sentence: 34734,recently,RB,O,RB
16427,Sentence: 34734,approved,VBD,O,VBD
16428,Sentence: 34734,grants,NNS,O,VBN
16429,Sentence: 34734,to,TO,O,TO
16430,Sentence: 34734,fund,VB,O,VB
16431,Sentence: 34734,more,JJR,O,JJR
16432,Sentence: 34734,malaria,NN,O,IN
16433,Sentence: 34734,programs,NNS,O,NNS
16434,Sentence: 34734,in,IN,O,IN
16435,Sentence: 34734,Africa,NNP,B-geo,NNP
16436,Sentence: 34734,.,.,O,.
16437,Sentence: 34735,The,DT,O,DT
16438,Sentence: 34735,Multilateral,NNP,B-org,JJ
16439,Sentence: 34735,Initiative,NNP,I-org,NN
16440,Sentence: 34735,on,IN,O,IN
16441,Sentence: 34735,Malaria,NNP,B-org,DT
16442,Sentence: 34735,estimates,VBZ,O,NN
16443,Sentence: 34735,that,IN,O,IN
16444,Sentence: 34735,an,DT,O,DT
16445,Sentence: 34735,African,JJ,B-gpe,JJ
16446,Sentence: 34735,child,NN,O,NN
16447,Sentence: 34735,dies,VBZ,O,NN
16448,Sentence: 34735,from,IN,O,IN
16449,Sentence: 34735,malaria,NN,O,VBG
16450,Sentence: 34735,every,DT,O,DT
16451,Sentence: 34735,30,CD,O,CD
16452,Sentence: 34735,seconds,NNS,O,NNS
16453,Sentence: 34735,.,.,O,.
16454,Sentence: 34736,U.S.,NNP,B-org,NNP
16455,Sentence: 34736,National,NNP,I-org,NNP
16456,Sentence: 34736,Security,NNP,I-org,NNP
16457,Sentence: 34736,Advisor,NNP,I-org,NNP
16458,Sentence: 34736,Stephen,NNP,I-org,NNP
16459,Sentence: 34736,Hadley,NNP,I-org,NNP
16460,Sentence: 34736,says,VBZ,O,VBZ
16461,Sentence: 34736,he,PRP,O,PRP
16462,Sentence: 34736,can,MD,O,MD
16463,Sentence: 34736,not,RB,O,RB
16464,Sentence: 34736,confirm,VB,O,JJ
16465,Sentence: 34736,reports,NNS,O,NNS
16466,Sentence: 34736,that,IN,O,IN
16467,Sentence: 34736,terror,NN,O,DT
16468,Sentence: 34736,leader,NN,O,NN
16469,Sentence: 34736,Musab,NNP,B-per,IN
16470,Sentence: 34736,al-Zarqawi,NNP,I-per,NNP
16471,Sentence: 34736,has,VBZ,O,VBZ
16472,Sentence: 34736,been,VBN,O,VBN
16473,Sentence: 34736,seriously,RB,O,RB
16474,Sentence: 34736,wounded,VBN,O,VBN
16475,Sentence: 34736,in,IN,O,IN
16476,Sentence: 34736,Iraq,NNP,B-geo,NNP
16477,Sentence: 34736,.,.,O,.
16478,Sentence: 34737,But,CC,O,CC
16479,Sentence: 34737,Mr.,NNP,B-per,NNP
16480,Sentence: 34737,Hadley,NNP,I-per,NNP
16481,Sentence: 34737,told,VBD,O,VBD
16482,Sentence: 34737,U.S.,NNP,B-geo,NNP
16483,Sentence: 34737,television,NN,O,NN
16484,Sentence: 34737,that,IN,O,IN
16485,Sentence: 34737,Zarqawi,NNP,B-geo,NN
16486,Sentence: 34737,heads,VBZ,O,IN
16487,Sentence: 34737,a,DT,O,DT
16488,Sentence: 34737,lethal,JJ,O,JJ
16489,Sentence: 34737,network,NN,O,NN
16490,Sentence: 34737,and,CC,O,CC
16491,Sentence: 34737,his,PRP$,O,PRP$
16492,Sentence: 34737,death,NN,O,NN
16493,Sentence: 34737,would,MD,O,MD
16494,Sentence: 34737,lead,VB,O,VB
16495,Sentence: 34737,to,TO,O,TO
16496,Sentence: 34737,a,DT,O,DT
16497,Sentence: 34737,significant,JJ,O,JJ
16498,Sentence: 34737,difference,NN,O,NN
16499,Sentence: 34737,in,IN,O,IN
16500,Sentence: 34737,the,DT,O,DT
16501,Sentence: 34737,level,NN,O,NN
16502,Sentence: 34737,of,IN,O,IN
16503,Sentence: 34737,violence,NN,O,NN
16504,Sentence: 34737,in,IN,O,IN
16505,Sentence: 34737,Iraqi,JJ,B-gpe,JJ
16506,Sentence: 34737,.,.,O,.
16507,Sentence: 34738,His,PRP$,O,CD
16508,Sentence: 34738,comments,NNS,O,NNS
16509,Sentence: 34738,came,VBD,O,VBD
16510,Sentence: 34738,after,IN,O,IN
16511,Sentence: 34738,London,NNP,B-geo,NNP
16512,Sentence: 34738,'s,POS,O,POS
16513,Sentence: 34738,Sunday,NNP,B-tim,NNP
16514,Sentence: 34738,Times,NNP,B-org,NNP
16515,Sentence: 34738,quoted,VBD,O,VBD
16516,Sentence: 34738,an,DT,O,DT
16517,Sentence: 34738,Iraqi,JJ,B-gpe,JJ
16518,Sentence: 34738,doctor,NN,O,NNS
16519,Sentence: 34738,who,WP,O,WP
16520,Sentence: 34738,says,VBZ,O,VBZ
16521,Sentence: 34738,he,PRP,O,PRP
16522,Sentence: 34738,treated,VBD,O,VBZ
16523,Sentence: 34738,Zarqawi,NNP,B-geo,VBN
16524,Sentence: 34738,at,IN,O,IN
16525,Sentence: 34738,a,DT,O,DT
16526,Sentence: 34738,hospital,NN,O,NN
16527,Sentence: 34738,in,IN,O,IN
16528,Sentence: 34738,Ramadi,NNP,B-geo,NNP
16529,Sentence: 34738,on,IN,O,IN
16530,Sentence: 34738,Wednesday,NNP,B-tim,NNP
16531,Sentence: 34738,.,.,O,.
16532,Sentence: 34739,The,DT,O,DT
16533,Sentence: 34739,Times,NNP,B-org,JJ
16534,Sentence: 34739,report,NN,O,NN
16535,Sentence: 34739,says,VBZ,O,VBZ
16536,Sentence: 34739,the,DT,O,DT
16537,Sentence: 34739,doctor,NN,O,NN
16538,Sentence: 34739,was,VBD,O,VBD
16539,Sentence: 34739,debriefed,VBN,O,VBN
16540,Sentence: 34739,by,IN,O,IN
16541,Sentence: 34739,U.S.,NNP,B-geo,NNP
16542,Sentence: 34739,authorities,NNS,O,NNS
16543,Sentence: 34739,on,IN,O,IN
16544,Sentence: 34739,Friday,NNP,B-tim,NNP
16545,Sentence: 34739,.,.,O,.
16546,Sentence: 34740,The,DT,O,DT
16547,Sentence: 34740,doctor,NN,O,NN
16548,Sentence: 34740,said,VBD,O,VBD
16549,Sentence: 34740,the,DT,O,DT
16550,Sentence: 34740,terrorist,JJ,O,NN
16551,Sentence: 34740,was,VBD,O,VBD
16552,Sentence: 34740,bleeding,VBG,O,VBN
16553,Sentence: 34740,heavily,RB,O,IN
16554,Sentence: 34740,when,WRB,O,DT
16555,Sentence: 34740,treated,VBN,O,NN
16556,Sentence: 34740,and,CC,O,CC
16557,Sentence: 34740,left,VBN,O,VBD
16558,Sentence: 34740,despite,IN,O,IN
16559,Sentence: 34740,recommendations,NNS,O,NNS
16560,Sentence: 34740,that,IN,O,IN
16561,Sentence: 34740,he,PRP,O,PRP
16562,Sentence: 34740,remain,VBP,O,VBP
16563,Sentence: 34740,under,IN,O,IN
16564,Sentence: 34740,hospital,NN,O,NN
16565,Sentence: 34740,care,NN,O,NN
16566,Sentence: 34740,.,.,O,.
16567,Sentence: 34741,Saturday,NNP,B-tim,NNP
16568,Sentence: 34741,",",",",O,","
16569,Sentence: 34741,the,DT,O,DT
16570,Sentence: 34741,U.S.,NNP,B-geo,NNP
16571,Sentence: 34741,military,NN,O,NN
16572,Sentence: 34741,ended,VBD,O,VBD
16573,Sentence: 34741,a,DT,O,DT
16574,Sentence: 34741,week-long,JJ,B-tim,JJ
16575,Sentence: 34741,offensive,NN,O,NN
16576,Sentence: 34741,against,IN,O,IN
16577,Sentence: 34741,insurgents,NNS,O,NNS
16578,Sentence: 34741,holed,VBN,O,VBP
16579,Sentence: 34741,up,RP,O,RB
16580,Sentence: 34741,near,IN,O,IN
16581,Sentence: 34741,the,DT,O,DT
16582,Sentence: 34741,border,NN,O,NN
16583,Sentence: 34741,town,NN,O,NN
16584,Sentence: 34741,of,IN,O,IN
16585,Sentence: 34741,al-Qaim,NNP,O,NNP
16586,Sentence: 34741,.,.,O,.
16587,Sentence: 34742,Authorities,NNS,O,NNS
16588,Sentence: 34742,said,VBD,O,VBD
16589,Sentence: 34742,nine,CD,B-tim,CD
16590,Sentence: 34742,Marines,NNS,I-tim,NNS
16591,Sentence: 34742,and,CC,O,CC
16592,Sentence: 34742,125,CD,O,JJ
16593,Sentence: 34742,insurgents,NNS,O,NNS
16594,Sentence: 34742,were,VBD,O,VBD
16595,Sentence: 34742,killed,VBN,O,VBN
16596,Sentence: 34742,in,IN,O,IN
16597,Sentence: 34742,the,DT,O,DT
16598,Sentence: 34742,fighting,NN,O,NN
16599,Sentence: 34742,.,.,O,.
16600,Sentence: 34743,Afghan,JJ,B-gpe,JJ
16601,Sentence: 34743,President,NNP,B-per,NNP
16602,Sentence: 34743,Hamid,NNP,I-per,NNP
16603,Sentence: 34743,Karzai,NNP,I-per,NNP
16604,Sentence: 34743,has,VBZ,O,VBZ
16605,Sentence: 34743,marked,VBN,O,VBN
16606,Sentence: 34743,the,DT,O,DT
16607,Sentence: 34743,Muslim,NNP,B-org,NNP
16608,Sentence: 34743,holiday,NN,I-org,NN
16609,Sentence: 34743,of,IN,I-org,IN
16610,Sentence: 34743,Eid,NNP,I-org,DT
16611,Sentence: 34743,al-Fitr,NNP,I-org,NN
16612,Sentence: 34743,with,IN,O,IN
16613,Sentence: 34743,a,DT,O,DT
16614,Sentence: 34743,call,NN,O,NN
16615,Sentence: 34743,for,IN,O,IN
16616,Sentence: 34743,peace,NN,O,NN
16617,Sentence: 34743,.,.,O,.
16618,Sentence: 34744,Mr.,NNP,B-per,NNP
16619,Sentence: 34744,Karzai,NNP,I-per,NNP
16620,Sentence: 34744,called,VBD,O,VBD
16621,Sentence: 34744,on,IN,O,IN
16622,Sentence: 34744,Taliban,NNP,B-org,NNP
16623,Sentence: 34744,militants,NNS,O,NNP
16624,Sentence: 34744,Sunday,NNP,B-tim,NNP
16625,Sentence: 34744,to,TO,O,TO
16626,Sentence: 34744,renounce,VB,O,VB
16627,Sentence: 34744,violence,NN,O,NN
16628,Sentence: 34744,and,CC,O,CC
16629,Sentence: 34744,join,VB,O,VB
16630,Sentence: 34744,the,DT,O,DT
16631,Sentence: 34744,peace,NN,O,NN
16632,Sentence: 34744,process,NN,O,NN
16633,Sentence: 34744,.,.,O,.
16634,Sentence: 34745,He,PRP,O,PRP
16635,Sentence: 34745,says,VBZ,O,VBZ
16636,Sentence: 34745,insurgents,NNS,O,NNS
16637,Sentence: 34745,can,MD,O,MD
16638,Sentence: 34745,lay,VB,O,VB
16639,Sentence: 34745,down,RP,O,RP
16640,Sentence: 34745,their,PRP$,O,PRP$
16641,Sentence: 34745,arms,NNS,O,NNS
16642,Sentence: 34745,and,CC,O,CC
16643,Sentence: 34745,help,VB,O,NN
16644,Sentence: 34745,rebuild,VB,O,IN
16645,Sentence: 34745,their,PRP$,O,PRP$
16646,Sentence: 34745,war-torn,JJ,O,JJ
16647,Sentence: 34745,country,NN,O,NN
16648,Sentence: 34745,.,.,O,.
16649,Sentence: 34746,Meanwhile,RB,O,RB
16650,Sentence: 34746,",",",",O,","
16651,Sentence: 34746,the,DT,O,DT
16652,Sentence: 34746,Taliban,NNP,B-org,NNP
16653,Sentence: 34746,'s,POS,O,POS
16654,Sentence: 34746,leader,NN,O,NN
16655,Sentence: 34746,has,VBZ,O,VBZ
16656,Sentence: 34746,made,VBN,O,VBN
16657,Sentence: 34746,his,PRP$,O,PRP$
16658,Sentence: 34746,own,JJ,O,JJ
16659,Sentence: 34746,statement,NN,O,NN
16660,Sentence: 34746,for,IN,O,IN
16661,Sentence: 34746,the,DT,O,DT
16662,Sentence: 34746,festival,NN,O,NN
16663,Sentence: 34746,of,IN,O,IN
16664,Sentence: 34746,Eid,NNP,B-org,NNP
16665,Sentence: 34746,.,.,O,.
16666,Sentence: 34747,Mullah,NNP,B-per,NNP
16667,Sentence: 34747,Omar,NNP,I-per,NNP
16668,Sentence: 34747,warns,VBZ,O,NNP
16669,Sentence: 34747,that,IN,O,IN
16670,Sentence: 34747,U.S.,NNP,B-geo,NNP
16671,Sentence: 34747,and,CC,O,CC
16672,Sentence: 34747,NATO,NNP,B-org,NNP
16673,Sentence: 34747,forces,NNS,O,NNS
16674,Sentence: 34747,will,MD,O,MD
16675,Sentence: 34747,face,VB,O,VB
16676,Sentence: 34747,defeat,NN,O,NN
16677,Sentence: 34747,in,IN,O,IN
16678,Sentence: 34747,Afghanistan,NNP,B-geo,NNP
16679,Sentence: 34747,.,.,O,.
16680,Sentence: 34748,In,IN,O,IN
16681,Sentence: 34748,a,DT,O,DT
16682,Sentence: 34748,statement,NN,O,NN
16683,Sentence: 34748,Saturday,NNP,B-tim,NNP
16684,Sentence: 34748,",",",",O,","
16685,Sentence: 34748,Omar,NNP,B-per,NNP
16686,Sentence: 34748,said,VBD,O,VBD
16687,Sentence: 34748,Westerners,NNS,B-per,DT
16688,Sentence: 34748,need,VBP,O,NN
16689,Sentence: 34748,only,RB,O,IN
16690,Sentence: 34748,study,VB,O,NNP
16691,Sentence: 34748,Afghanistan,NNP,B-geo,NNP
16692,Sentence: 34748,'s,POS,O,POS
16693,Sentence: 34748,history,NN,O,NN
16694,Sentence: 34748,to,TO,O,TO
16695,Sentence: 34748,see,VB,O,VB
16696,Sentence: 34748,that,IN,O,IN
16697,Sentence: 34748,they,PRP,O,PRP
16698,Sentence: 34748,will,MD,O,MD
16699,Sentence: 34748,fail,VB,O,VB
16700,Sentence: 34748,.,.,O,.
16701,Sentence: 34749,The,DT,O,DT
16702,Sentence: 34749,Taliban,NNP,B-org,NNP
16703,Sentence: 34749,leader,NN,O,NN
16704,Sentence: 34749,is,VBZ,O,VBZ
16705,Sentence: 34749,thought,VBN,O,VBN
16706,Sentence: 34749,to,TO,O,TO
16707,Sentence: 34749,be,VB,O,VB
16708,Sentence: 34749,in,IN,O,IN
16709,Sentence: 34749,Pakistan,NNP,B-geo,NNP
16710,Sentence: 34749,but,CC,O,CC
16711,Sentence: 34749,has,VBZ,O,VBZ
16712,Sentence: 34749,not,RB,O,RB
16713,Sentence: 34749,been,VBN,O,VBN
16714,Sentence: 34749,seen,VBN,O,VBN
16715,Sentence: 34749,in,IN,O,IN
16716,Sentence: 34749,public,JJ,O,NN
16717,Sentence: 34749,for,IN,O,IN
16718,Sentence: 34749,years,NNS,O,NNS
16719,Sentence: 34749,.,.,O,.
16720,Sentence: 34750,An,DT,O,DT
16721,Sentence: 34750,Israeli,JJ,B-gpe,JJ
16722,Sentence: 34750,newspaper,NN,O,NN
16723,Sentence: 34750,reports,NNS,O,NNS
16724,Sentence: 34750,that,IN,O,IN
16725,Sentence: 34750,Prime,NNP,B-per,NNP
16726,Sentence: 34750,Minister,NNP,O,NNP
16727,Sentence: 34750,Ehud,NNP,B-per,NNP
16728,Sentence: 34750,Olmert,NNP,I-per,NNP
16729,Sentence: 34750,is,VBZ,O,VBZ
16730,Sentence: 34750,urging,VBG,O,VBG
16731,Sentence: 34750,the,DT,O,DT
16732,Sentence: 34750,United,NNP,B-geo,NNP
16733,Sentence: 34750,States,NNPS,I-geo,NNP
16734,Sentence: 34750,to,TO,O,TO
16735,Sentence: 34750,impose,VB,O,VB
16736,Sentence: 34750,a,DT,O,DT
16737,Sentence: 34750,naval,JJ,O,JJ
16738,Sentence: 34750,blockade,NN,O,NN
16739,Sentence: 34750,on,IN,O,IN
16740,Sentence: 34750,Iran,NNP,B-geo,NNP
16741,Sentence: 34750,in,IN,O,IN
16742,Sentence: 34750,an,DT,O,DT
16743,Sentence: 34750,effort,NN,O,NN
16744,Sentence: 34750,to,TO,O,TO
16745,Sentence: 34750,curb,VB,O,VB
16746,Sentence: 34750,its,PRP$,O,PRP$
16747,Sentence: 34750,controversial,JJ,O,JJ
16748,Sentence: 34750,nuclear,JJ,O,JJ
16749,Sentence: 34750,program,NN,O,NN
16750,Sentence: 34750,.,.,O,.
16751,Sentence: 34751,Israel,NNP,B-geo,NNP
16752,Sentence: 34751,'s,POS,O,POS
16753,Sentence: 34751,Haaretz,NNP,B-geo,JJ
16754,Sentence: 34751,newspaper,NN,O,NN
16755,Sentence: 34751,says,VBZ,O,VBZ
